file,ActualBestHead_Eval,ActualBestHead_Ablated_Eval,ReproducedChoice_Original,ReproducedChoice_Ablated,LLMChoice,ActualBestHead_VUSPR,ActualBestHead_Ablated_VUSPR,ReproducedChoice_Original_VUSPR,ReproducedChoice_Ablated_VUSPR,LLMChoice_VUSPR,Fallback_Original_VUSPR,Fallback_Ablated_VUSPR
096_SVDB_id_13_Medical_tr_500_1st_444,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.1706496678666990,0.2243718893724737,0.1706496678666990,0.2117241336354108,0.2117241336354108,0.0825976977395287,0.2117241336354108
097_SVDB_id_14_Medical_tr_1031_1st_1131,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9169796881489886,0.9557397762097276,0.9169796881489886,0.9557397762097276,0.9557397762097276,0.9133529137163936,0.9557397762097276
098_SVDB_id_15_Medical_tr_500_1st_303,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.3732868920482163,0.4844467720946943,0.3732868920482163,0.4790971263875420,0.4790971263875420,0.2156441374142136,0.4790971263875420
099_SVDB_id_16_Medical_tr_1115_1st_1215,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.5185039028253514,0.5542459958454465,0.5185039028253514,0.4863539723045039,0.5183253375270489,0.4898172193433965,0.4863539723045039
100_SVDB_id_17_Medical_tr_17803_1st_17903,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.0533897711385190,0.0538615015861896,0.0485641109401888,0.0523677375833045,0.0497368026773756,0.0301482159904356,0.0523677375833045
101_SVDB_id_18_Medical_tr_1851_1st_1951,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.7403811913279340,0.7579162763281490,0.7403811913279340,0.7511570918840650,0.7511570918840650,0.5960834870352529,0.7511570918840650
102_SVDB_id_19_Medical_tr_50000_1st_107354,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.4654411049160262,0.4526145583566300,0.4654411049160262,0.4302418007472607,0.4302418007472607,0.3744369191011101,0.4302418007472607
103_SVDB_id_20_Medical_tr_12167_1st_12267,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.0306840710428040,0.0384220085783107,0.0299744439039409,0.0369051496499756,0.0364048463663576,0.0299160018950617,0.0369051496499756
104_SVDB_id_21_Medical_tr_50000_1st_106634,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.3023261995140203,0.3095224335599266,0.3023261995140203,0.3016985227900907,0.3016985227900907,0.0552365684300246,0.3016985227900907
105_SVDB_id_22_Medical_tr_500_1st_417,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.5705526546230927,0.4816716323481489,0.5705526546230927,0.4520985624443080,0.3838045119580758,0.4444326221990917,0.4520985624443080
106_SVDB_id_23_Medical_tr_37500_1st_121963,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.5216845470141639,0.5091938969967323,0.5216845470141639,0.5008828659421489,0.5008828659421489,0.0682464218021681,0.5008828659421489
108_SVDB_id_25_Medical_tr_1238_1st_1338,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,fft,0.3577939207909594,0.3970129352317099,0.3577939207909594,0.3669694625662951,0.3970129352317099,0.1286739947076469,0.3669694625662951
109_SVDB_id_26_Medical_tr_1038_1st_1138,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.4889281071047239,0.5572195024753882,0.4748264584810399,0.5572195024753882,0.5367706343688836,0.4528540374481890,0.5572195024753882
110_SVDB_id_27_Medical_tr_30824_1st_30924,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,fft,0.3247911600689066,0.4124570797472721,0.3247911600689066,0.4124570797472721,0.4071539392020314,0.2670374760445863,0.4124570797472721
111_SVDB_id_28_Medical_tr_1791_1st_1891,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.6840242418266237,0.7398932744979084,0.6840242418266237,0.7231228095853265,0.6674306473395489,0.6683819596094226,0.7231228095853265
112_SVDB_id_29_Medical_tr_8226_1st_8326,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,forecast,0.0147168822284516,0.0281236486446388,0.0147168822284516,0.0261401891361514,0.0144613826702519,0.0146750565913134,0.0261401891361514
114_SVDB_id_31_Medical_tr_25000_1st_63090,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.0084411127576262,0.0054159506912423,0.0082799147643455,0.0049331209195443,0.0049406690716536,0.0080435764425685,0.0049331209195443
115_PSM_id_1_Facility_tr_50000_1st_129872,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_time,,,time,0.1401163383793301,0.1404393589862160,0.1383872673314994,0.1404393589862160,0.1404393589862160,0.1383872673314994,0.1404393589862160
116_TAO_id_1_Environment_tr_500_1st_3,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9382255497160140,0.9928903961348678,0.9382255497160140,0.9928903961348678,0.9928903961348678,0.3555756061986781,0.8895564156613887
117_TAO_id_2_Environment_tr_500_1st_1,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,ensemble,0.9321213044409438,0.9812039680531478,0.9321213044409438,0.9812039680531478,0.7744236295471324,0.4309020481034572,0.7308133088317209
118_TAO_id_3_Environment_tr_500_1st_7,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9292903888374549,0.9595303094947604,0.9292903888374549,0.9595303094947604,0.9595303094947604,0.1999683969821759,0.4322807857847146
119_TAO_id_4_Environment_tr_500_1st_1,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,ensemble,0.9099195912773070,0.9954860399170640,0.9099195912773070,0.9954860399170640,0.9533499810406184,0.3567429342536314,0.9412422790476788
121_TAO_id_6_Environment_tr_500_1st_7,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,time,0.9629210561978980,0.9953828146695628,0.9629210561978980,0.9953828146695628,0.8656900162108790,0.3677615162976252,0.8656900162108790
122_TAO_id_7_Environment_tr_500_1st_19,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9335374381116612,0.9831964844284082,0.9335374381116612,0.9831964844284082,0.9831964844284082,0.4549886794798916,0.7929886240805267
123_TAO_id_8_Environment_tr_500_1st_62,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9293814660918718,0.9916291901446868,0.9293814660918718,0.9916291901446868,0.9916291901446868,0.4547729690677676,0.9017854451566376
124_TAO_id_9_Environment_tr_500_1st_1,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.8877308951731446,0.9889399606906024,0.8877308951731446,0.9889399606906024,0.9889399606906024,0.3686792773281603,0.8834482166387332
125_TAO_id_10_Environment_tr_500_1st_9,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9550684358252912,0.9991289186859502,0.9550684358252912,0.9991289186859502,0.9991289186859502,0.4779583263535583,0.9719479908030356
127_TAO_id_12_Environment_tr_500_1st_24,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,forecast,0.9180065408290052,0.9907316826332908,0.9180065408290052,0.9907316826332908,0.9907316826332908,0.2193919720726158,0.8754627421273017
128_TAO_id_13_Environment_tr_500_1st_7,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,ensemble,0.9629210561978980,0.9953828146695628,0.9629210561978980,0.9953828146695628,0.9016999906138604,0.3677615162976252,0.8656900162108790
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0193275803168643,0.4751624586160980,0.0192055898271438,0.4751624586160980,0.4725006220143457,0.0192055898271438,0.4558698063498029
130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0539141497204361,0.4994041960430740,0.0522586802185597,0.4994041960430740,0.4982768021517482,0.0522586802185597,0.4578661289345732
132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0315675240375737,0.5489706691210684,0.0277337879287121,0.5489706691210684,0.5447124077263922,0.0277337879287121,0.4911848661482958
133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,time,0.2868223632339527,0.8185565568299481,0.2868223632339527,0.8061134804333848,0.8185565568299481,0.2868223632339527,0.8185565568299481
134_OPPORTUNITY_id_6_HumanActivity_tr_1477_1st_1577,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0165490504820995,0.3873132498322761,0.0147903170743751,0.3873132498322761,0.3869307095920423,0.0147903170743751,0.3805820844937510
135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0224806129879874,0.3106304078613714,0.0222488995873898,0.3106304078613714,0.3106092704421226,0.0222488995873898,0.3037941810997995
136_OPPORTUNITY_id_8_HumanActivity_tr_1495_1st_1595,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,ensemble,0.0136815204740481,0.3318506581905601,0.0136815204740481,0.3318506581905601,0.3318087302273426,0.0136815204740481,0.3265750530695343
137_CreditCard_id_1_Finance_tr_500_1st_541,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,,,time,0.0653011197079235,0.2052961351163489,0.0042083566182391,0.0068708831319880,0.0068708831319880,0.0042083566182391,0.0068708831319880
138_CATSv2_id_1_Sensor_tr_16568_1st_16668,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,forecast,0.3150381478045607,0.0248470449618327,0.0529648358739033,0.0247666165703072,0.0227601528622056,0.3150381478045607,0.0247666165703072
139_CATSv2_id_2_Sensor_tr_5592_1st_5692,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,fft,0.0395727381357475,0.0391609174878563,0.0395727381357475,0.0336570229235004,0.0391609174878563,0.0386722797468259,0.0336570229235004
141_CATSv2_id_4_Sensor_tr_41727_1st_41827,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,forecast,0.1220646447329228,0.0748073965144144,0.0569203090639038,0.0748073965144144,0.0359533199363615,0.1220646447329228,0.0748073965144144
142_CATSv2_id_5_Sensor_tr_30704_1st_30804,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,ensemble,0.1500922055719003,0.1340744725718597,0.0892984238668549,0.1340744725718597,0.1201742148549723,0.1500922055719003,0.1340744725718597
143_CATSv2_id_6_Sensor_tr_50000_1st_60232,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,forecast,0.0841975792927845,0.0753891804958283,0.0341591313474489,0.0753891804958283,0.0368855189028156,0.0841975792927845,0.0753891804958283
144_SMAP_id_1_Sensor_tr_2052_1st_5300,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.3113715693825473,0.9999281355352030,0.2112304311182295,0.9998794296919780,0.9998794296919780,0.2112304311182295,0.9999281355352030
145_SMAP_id_2_Sensor_tr_2133_1st_5400,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.2467158192561602,0.1571289297243012,0.2467158192561602,0.1571289297243012,0.1571289297243012,0.2467158192561602,0.1494877103151508
146_SMAP_id_3_Sensor_tr_2128_1st_5000,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.0689258710811923,0.0501038680299938,0.0689258710811923,0.0318693459848290,0.0338268510231891,0.0689258710811923,0.0338268510231891
147_SMAP_id_4_Sensor_tr_2160_1st_6449,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.0175674841026979,0.0291431749416696,0.0173187792774469,0.0271623421996078,0.0236371013497065,0.0173187792774469,0.0291431749416696
148_SMAP_id_5_Sensor_tr_2011_1st_5060,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.0482951075234175,0.8505466157778990,0.0386634531434452,0.8498513670231866,0.8502264306481986,0.0386634531434452,0.8502264306481986
150_SMAP_id_7_Sensor_tr_2077_1st_5394,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.3825533424255167,0.9989796334430994,0.3825533424255167,0.9981598712876116,0.9981598712876116,0.3825533424255167,0.9989796334430994
151_SMAP_id_8_Sensor_tr_1971_1st_4870,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.2376582708209222,0.9916197734753012,0.2376582708209222,0.9900855884570866,0.9916197734753012,0.2376582708209222,0.9916197734753012
152_SMAP_id_9_Sensor_tr_2073_1st_5600,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.2017893820468032,0.3012579551393581,0.1881138664921924,0.2938260149329727,0.0536611855616196,0.1881138664921924,0.2937562996256398
153_SMAP_id_10_Sensor_tr_1840_1st_4030,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.4197839398845315,0.7929114979736079,0.4197839398845315,0.7876271470886447,0.2527483920638211,0.4197839398845315,0.7749970647858107
154_SMAP_id_11_Sensor_tr_2117_1st_4770,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.0155029762483810,0.0571431506028181,0.0094712421276868,0.0561612104430154,0.0561612104430154,0.0094712421276868,0.0463612729245378
155_SMAP_id_12_Sensor_tr_1907_1st_4800,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.1341775431226030,0.5259471809447487,0.1335237492233458,0.5231429174809435,0.1917853034740635,0.1335237492233458,0.5259471809447487
156_SMAP_id_13_Sensor_tr_1173_1st_2750,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.6703949469451783,0.7794034672737388,0.4663226694186446,0.7537284025596256,0.7527492717102894,0.4663226694186446,0.7527492717102894
157_SMAP_id_14_Sensor_tr_2126_1st_5000,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.0895499247088066,0.0513268170161907,0.0895499247088066,0.0319033233069760,0.0319033233069760,0.0895499247088066,0.0328655167591359
158_SMAP_id_15_Sensor_tr_2075_1st_5610,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.5608600047888898,0.8078181541881299,0.5608600047888898,0.8078181541881299,0.7461824416869761,0.5608600047888898,0.7461824416869761
159_SMAP_id_16_Sensor_tr_1757_1st_2650,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.9184753647220204,0.9363342135451040,0.6489076098724899,0.7192782684176926,0.7192782684176926,0.6489076098724899,0.9355114625046386
160_SMAP_id_17_Sensor_tr_1832_1st_5300,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.0470259447381415,0.4230433680436624,0.0420187474857258,0.4224977201180075,0.4224977201180075,0.0420187474857258,0.4230433680436624
161_SMAP_id_18_Sensor_tr_2075_1st_5550,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.3417922797495968,0.5962659627794957,0.3387728032853315,0.5962659627794957,0.5962659627794957,0.3387728032853315,0.5848747948253264
162_SMAP_id_19_Sensor_tr_1908_1st_4690,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.3569877392209202,0.7102926556767488,0.3569877392209202,0.7102926556767488,0.1228197124044290,0.3569877392209202,0.6922885097982584
163_SMAP_id_20_Sensor_tr_2051_1st_4575,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.0211031392174694,0.8701986064477222,0.0149138786029354,0.8521882619224496,0.8500284631155511,0.0149138786029354,0.8500284631155511
165_SMAP_id_22_Sensor_tr_2129_1st_5000,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.0729508864772349,0.0769946251109558,0.0729508864772349,0.0447328178397698,0.0447328178397698,0.0729508864772349,0.0448808663773347
166_SMAP_id_23_Sensor_tr_1113_1st_1890,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.7210988619926990,0.7434274200379891,0.6724254742547425,0.6333626258747899,0.7362512728044901,0.6724254742547425,0.7362512728044901
167_SMAP_id_24_Sensor_tr_2094_1st_5600,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.8232453087489523,0.8806852680755948,0.5972768725940025,0.8787319865695190,0.0699905664503342,0.5972768725940025,0.8313433595654826
168_SMAP_id_25_Sensor_tr_1998_1st_2098,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,time,0.8357415793239662,0.9754920020091228,0.8273784400378190,0.9754843718223192,0.9632789198811098,0.8273784400378190,0.9632789198811098
169_SMAP_id_26_Sensor_tr_1811_1st_4510,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,forecast,0.7808193605525923,0.9682059857336722,0.7808193605525923,0.9682059857336722,0.1876223707093826,0.7808193605525923,0.9614750876150844
170_SMAP_id_27_Sensor_tr_2160_1st_4690,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,ensemble,0.1865184476981815,0.9044968957643006,0.1860836627358705,0.9044968957643006,0.9044968957643006,0.1860836627358705,0.8994961688460884
171_SWaT_id_1_Sensor_tr_3749_1st_9522,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_ensemble,,,ensemble,0.1655590358199057,0.1342984654284328,0.1614160961676457,0.1290729800375621,0.1342984654284328,0.1614160961676457,0.1290729800375621
172_SWaT_id_2_Sensor_tr_23700_1st_23800,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_forecast,,,ensemble,0.0908431631281328,0.0895979141354608,0.0908431631281328,0.0815851569542328,0.0816796266833467,0.0908431631281328,0.0815851569542328
173_GECCO_id_1_Sensor_tr_16165_1st_16265,TSPulse_ZS_forecast,TSPulse2_llm_selection_ablated_forecast,,,ensemble,0.2194272743813591,0.2051072574885077,0.1749126109610111,0.1543348594305889,0.1535097433065803,0.1749126109610111,0.1543348594305889
174_Exathlon_id_1_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9930262784292904,0.8542138480760336,0.9930262784292904,0.8101087933440175,0.8174394067633808,0.9269332964410688,0.8101087933440175
175_Exathlon_id_2_Facility_tr_10684_1st_10784,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.1211291303739985,0.0680144466170485,0.0962514348833313,0.0664452661064156,0.0680144466170485,0.1013113248095887,0.0664452661064156
176_Exathlon_id_3_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993875207230480,0.9610758681905009,0.9993875207230480
177_Exathlon_id_4_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9902720554087868,0.9559958261702866,0.9902720554087868
179_Exathlon_id_6_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,forecast,0.9296874062231020,0.0879470538660388,0.9296874062231020,0.0389694673884984,0.0879470538660388,0.9286263780066693,0.0389694673884984
180_Exathlon_id_7_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993875207230480,0.9610758681905009,0.9993875207230480
181_Exathlon_id_8_Facility_tr_11663_1st_13482,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9867367252119266,0.9633590417348260,0.9867367252119266,0.9633590417348260,0.9633590417348260,0.9830087061690508,0.9633590417348260
182_Exathlon_id_9_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993875207230480,0.9610758681905009,0.9993875207230480
183_Exathlon_id_10_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9893571047904370,0.9559958261702866,0.9902720554087868
184_Exathlon_id_11_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9902720554087868,0.9559958261702866,0.9902720554087868
185_Exathlon_id_12_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9893571047904370,0.9559958261702866,0.9902720554087868
186_Exathlon_id_13_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993408308662866,0.9610758681905009,0.9993875207230480
187_Exathlon_id_14_Facility_tr_6193_1st_6293,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_ensemble,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9613894546286944,0.9661905838283456,0.9610465408202528,0.9633347703711520,0.9633347703711520,0.9613894546286944,0.9633347703711520
188_Exathlon_id_15_Facility_tr_12538_1st_12638,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,forecast,0.9613394837119884,0.9410334111001456,0.9613394837119884,0.9410334111001456,0.6315927145219810,0.9504344287767136,0.9410334111001456
189_Exathlon_id_16_Facility_tr_11663_1st_13482,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9867367252119266,0.9633590417348260,0.9867367252119266,0.9633590417348260,0.9588843409713460,0.9830087061690508,0.9633590417348260
